Tweet,sentiment
"woke up &amp; thinking bout my &quot;1 in a million&quot;... tqm why? ",0
"strep always seems to find me around finals ........ ",0
"i wish you were at bamboozle too ",0
"I'm soo late w/response. My godsis is graduating. I'm here in Ann Arbor right now! Then home to do work. No pampering for me ",0
"Back from the visits. Wont be making an offer ",0
"Wd luv to come out to Citifield evnt and say hi but stuck at work today   Have fun! Yul prob meet many Twit followers today!",0
"What time is it? GAME TIME! (Hopkins translation -- I'm in the library studying for Dev. Biology ",0
"Abandoned! We're leaving the plant sale. WAAAAY too many people.  Not fun any more. ",0
"I have to work 11-7 today so I cant come to waldens  Maybe tomorrow?? I dont have anything till my 3:00 study group",0
"Working on Saturdays makes me blue... ",0
"this is so sad ",0
"Im so sad   i need a friend",0
"Finished making nice pretty posters and flyer's for the showcase, now back to coding and database work ",0
" feel for ya , ughs ",0
"Wow, you're insomniatic..lol...sorry  haha you guys are having a show tomorrow right??",0
"Moving is about as fun as sleeping on a shitty futon. HA ",0
"sry to hear about ur mom, I lost my dad for prostate cancer a year ago also..I still wait for that call/email from dad. ",0
"I'm still profusing sweat, even until tonight. When will this heatwave ends??? ",0
"tireed; just woke up; havee alott of schoool work to do  todaay ",0
"actually there has been 20 confirmed cases in Florida today!!! ",0
"- My baby G-Class 320 is for sale ",0
"who wants to chill at bamboozle for a few short hot hours? haha... i'm lame... i'm just kidding.. really? as if.. i wish though.. ",0
"Very dissappointed with Wolverine ",0
"Shinedown Concert on may 5th D: I'll be sick for it. ugggghhh ",0
"taking back sunday, yeah that's pretty shameful. I missed saves the day last weekend ",0
"not sure, i'll text you! last night was not long enough. ",0
"waiting for my fajah to come and pick of some of my stuff; I'm gonna miss new haven this summer ",0
"lmao...still want a lil one though ",0
"Been thinking way too much. I think I am getting sick from it ",0
" but iz likes uz just the way uz aarrrrrrrrr.",0
"Congrats Alex!!! He got an amazing job, so proud!  Meeting Raheem for brunch before he moves to St Louis ",0
"Ants don't like me ",0
"Wow. In the office today?  Sucks man",0
"tick tock, tick tock... still waiting Comcast...  This was NOT how I wanted to spend my Saturday morning.  ",0
"watching Guess Who? starring and Bernie Mac....i love this movie.....i miss bernie mac.... ",0
"i want to get snakebites!! ",0
"uploading video it will be up in 15 minutes i know im mad late we had everything go wrong yesterday ",0
"oh no  and lol tara. thats so weird. lololol",0
"I Think 'Intel Retail' People Saw it Thursday. I haven't seen it yet!! ",0
"poor car. needs a new water pump and belt. no car for me ",0
"Sitting the picnic bench waiting for Marky to come get me so we can gwab shum lunch! Then its back to driver improvement class ",0
"  We can mint juliep some other time...",0
"showa time, i am beat  blahhhh im tiredd",0
"one more day ",0
"good morning. Programming today ",0
"Can't say there will be. I'm on a bit of a musical hiatus ",0
"hmm..my best friend just left my house..gosh i miss her! haha about to go get yelled at  so much fun! NOT!!",0
"I'm sorry to hear you had terrifying dreams last night.  ",0
"Hey, feeling better?  I had too much liquid.  Usually I can knead a few turns and cut into triangles.  No go this time. ",0
"My hayfever's come back. ",0
"Sitting in the airport, waiting to leave NOLA ",0
"I'm hungry too. ",0
"Dropped kids off at Korean school and walking back home (almost a mile uphill). Brought my ipod but battery is dead. ",0
"I think my mom hates me. A lot.  I can't wait for to come . I'll have an excuse to avoid her.",0
" gotta mow the lawn...",0
"4 hours how about 2!! thats really not fun ",0
"gotta cold,hope just a common cold,nothing animal related ",0
"is goin to some stupid festival in Craig ",0
"my speakers don't seem to be working anymore ",0
"Wish i went a walk today instead ",0
"I cannot find my bikini bottoms. Going out to do the usual of volleyball at juana's if i can ever find my bottoms! ",0
"Just woke up to a rainy Saturday ",0
"Andrew woke up this morning vomiting.  we will have to skip ",0
"oh noooooo... only a tie game... i'm so sad about that ",0
"I slept in ",0
"nawww, poor you. ",0
"and : Is the &quot;Women + Tech == Yay!&quot; session really at the same time as the Yoga session?   ",0
"im sorry  i hate when that happens you're thinking too hard",0
"LOL, im okayyy. I know..I wrote on your wall any everything, sheesh wifey, dont forget about me now ",0
"I feel bad for France ",0
"chillin with stephanie. home from denton. interesting night. blah. miss nathan so much ",0
"hung over in xray class. I wanna ho home ",0
"oh but there's nothing there on the forward  just your signature ",0
"Bonnie, I'm surprised you're not going! You didn't go to The Matches the other week in Philly or NYC either, did you? ",0
"no yeezys for me ",0
"I like Sookie's grandmother ",0
"Its hailing...I want it to be warm ",0
"Mels got an ipod shuffle (new gen), I wants it  Damn boring old ipod touch.",0
"isnt having the best day  only few hours of sleep, fell twice at work and now just split water on my pants",0
"Just had my teeth checked, now my eyes. I'm dying for a coffee but can't drink for an hour. ",0
"Ok so maybe we aren't going to the bbq, turns out the host is at work  sucky",0
"Man, screw work today. I'll be here all day. ",0
"You ruined donuts?  Teh sad. We must find more before yoggles wakes up.",0
"I lost my wallet, so I am sitting in a Starbucks looking sad. Maybe someone will offer me a drink.  I'm hungry.",0
"going to work on graduation invitations today. I really wish I could be at Michael's band's show tonight! ",0
"Yes, that joke has been haunting me since high school ",0
"Love you too, sorry kelly ",0
"had a amazing time last night with her favourite person in the world  didnt want to come home ",0
"Going to finish watching Vampire knight for elaine &lt;3 Lost 2 followers  I'm sorry I tweet so much, Last one for a few hours. Promise",0
"i didnt go  sick...was it good?",0
"Its on my old computer. I would recreate it but I dont remember the website ",0
"Yea, thanks for the tip! Im taking it in today to see if they do anything else for it -  thanks for the effort AJ!",0
"Noooooo dnt do it!! LOLjk..I cant eat fried foods anymore either  I havent had anything wit da word &quot;fry&quot; in it for 3 weeks!",0
"see told you be in trouble with ",0
"Going to Spain on tuesday, give outside america ",0
"I shouldn't have drank that Pepsi.....know I can't have caffeine...feeling crazy already... ",0
"the dance was so fun! im gonna miss sarah ",0
"Not a good day for Waterfront Park.  Need to come up with Plan B. It may involve the mess in this room I'm looking at.",0
"Yup thats the one im at ",0
"My car's brakes are going to cost me over $300. ",0
"says i have duty tom..  and its a sunday!!  huhuhu (angry) ",0
"Work up with a horrible head ache.....its been hurting for 3 days now. [   ]",0
"At my brothers baseball game bored out of my mind ",0
"Sorry  . I hoping I Want Revenge recovers quickly",0
"bored much. I don't to revise  its boring",0
"Just got home from a family BBQ and am now getting ready to go to work! ",0
"Is this really lady gaga because there are soo many people saying they are you im so confused  :S i just want the real gaga.",0
"sitting at work trying to figure out how to get off work so i can go to the june kink/pool party. ",0
"im well sad anyway lolz cause i wanted to go to the one in Ldn the day before my 18th but it sold out ",0
"pssshhh I would but I never get invited ",0
"Watching the final episode of Pushing Daisies.  Sad sad day ",0
"ugh...so many good games on today...hope didn't have to go to work ",0
"Just woke up feeling kinda tired.  I really don't want to go to work, especially on a Saturday ",0
"Yay! Work is crazy and my shoulder hurts real bad! Woot  IT'S GINGER!",0
"Trammell's last performance at Darden  Then picking up at the airport!",0
"home from work 'cause xander's sick and nikki's out of town. ",0
"no, unfortunately we lost to the mets 7-4 ",0
"um, I lost my wallet B..... so, I can't do anything this wknd... ",0
"No.. not yours BB. You can keep that one.   ",0
"That has happened to me a lot, girls and guys have done that to me. It's fucking rotten. ",0
"my head feels not quite good  bad, bad alcohol. i will never ever drink it again",0
"what pic are you referring to?  the wonder woman 'ho' pic or the floppy haired Rob gif?  i cant believe u changed ur pic!  ",0
"dying inside reading abt the fab nite i missed ",0
"I've had a sore throat since last night.  Sebastian is feeling better, but it's likely that I won't be within the next 24 hours ",0
"MY PHONES BROKEN  i can only txt. (bleh.. i need a new phone anyways!)",0
"sooo bored wish i could go out ",0
"crutches  leg brace        no heels for prom!! whyy meee",0
"I know how you feel ",0
"My family ruins everything   ",0
"Yes I have too - don�t like it all... my clothes doesn�t fit in a good way ",0
"OMG Allergies!! Staying at home doing laundry. I wanna kiss Leoooo but I can't ",0
"COME ON!!!!!!!!! mama dont do rigshot asham to me  you know that i am ragish ! i love you and you know it dumbi mama XD",0
" I'm sorry, didnt know that...",0
"Happy 2nd birtday Wiktoria, i wish i was there ",0
" Demetri Martin = Not cool. But Cristina still = Cool",0
"ugh!! just so confused about the man i love  HATE NOT KNOWING",0
"thanks ben I cannot believe it I'm only 22 and my back gives up on me  x",0
"are you guys tracking h1n1 cases in FL? If not would make good feature on your site, especially if cases develop in tally ",0
"I hope the Animal doesn't get it  what does your Shar Pei look like?",0
" children r growing up tooo fast i dont know why ",0
"Ugh,hate this feelin ",0
"ty to those who sent out the tweets abt my lockup..man there were some BUTCHESSS up in thurr they wanted my booty ",0
"Wishing I can be at bamboozle right now..studying all day ",0
"finished New Moon and excited for JONAS, if only she had the Disney Channel on her TV  Youtube better come thru for me.",0
"ah that sucks.  so many other good bands there too.",0
"what is wrong with people? Ugh! ",0
"I'd go by theory and say that he wasn't present because he failed the drug test. ",0
"I just realized that I passed 30K omg  i should quit",0
"I think I ate half a pizza last night  There goes the jogging i did. A little too tipsy btw.",0
"hey, it seems like Twitter thinks you're not following me, so I can't DM you back  Twitter is flaky like that. :\",0
"I don't know - I need to drown my sorrows in a culvers burger with Kim right now, then I'll hit the apple store. So sad... ",0
